mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
170404,Manne Srinivas Reddy,Elected,23-05-2019,In Office,First Term,Mahabubnagar,Telangana,Telangana Rashtra Samithi,Male,Graduate,"B.Com. Educated at Osmania University, Hyderabad, Telangana",64,13,0,312,0.63562753, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170407,Ramulu Pothuganti,Elected,23-05-2019,In Office,First Term,Nagarkurnool,Telangana,Telangana Rashtra Samithi,Male,Graduate,"B.A. Educated at Osmania University, Hyderabad",70,22,0,6,0.817813765, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170408,Uttam Kumar Nalamada Reddy,Elected,23-05-2019,In Office,First Term,Nalgonda,Telangana,Indian National Congress,Male,Graduate,"B.Sc., Weapons Employment Course and SCPL (Senior Commercial Pilots License) Fighter Pilot in IAF Educated at College of Air Warfare, National Defence Academy and Air Force Academy, IAF Fighter Training Wing, IAF",61,18,0,187,0.886639676, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170398,Komati Reddy Venkat Reddy,Elected,23-05-2019,In Office,First Term,Bhongir,Telangana,Indian National Congress,Male,Inter/ Higher Secondary,"Intermediate Educated at NB Science College, Pathargatti, Hyderabad",60,22,0,341,0.591093117, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170412,Dayakar Pasunoori,Elected,23-05-2019,In Office,Second Term,Warangal,Telangana,Telangana Rashtra Samithi,Male,Graduate,"Educated at Jawaharlal Nehru Technological University, Hyderabad, Telangana",56,3,0,149,0.562753036, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170403,Kavitha Malothu,Elected,23-05-2019,In Office,First Term,Mahabubabad,Telangana,Telangana Rashtra Samithi,Female,Graduate,Graduate (B.Sc.),43,4,0,144,0.48582996, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170402,Nama Nageswara Rao,Elected,23-05-2019,In Office,Second Term,Khammam,Telangana,Telangana Rashtra Samithi,Male,Inter/ Higher Secondary,N/A,66,47,0,212,0.898785425, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,22.3125,0.375,205.25,0.710779352,Lok Sabha
170005,Goddeti Madhavi,Elected,23-05-2019,In Office,First Term,Araku,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Female,Graduate,"B.Sc. (Computer), B.P.Ed., Educated at SPACES Degree College and Srinivasa College of Physical Education",31,38,0,153,0.866396761, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170026,Bellana Chandra Sekhar,Elected,23-05-2019,In Office,First Term,Vizianagaram,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,"B.A., B.L., Educated at SDS College, Garividi and M.R. College, Vizianagaram",62,29,0,288,0.71659919, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170025,M.V.V. Satyanarayana,Elected,23-05-2019,In Office,First Term,Visakhapatnam,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,"B.A. Educated at Andhra University, Andhra Pradesh",57,6,0,203,0.643724696, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170003,Beesetti Venkata Satyavathi,Elected,23-05-2019,In Office,First Term,Anakapalli,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Female,Doctorate,"MBBS, DGO",57,70,0,269,0.858299595, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170008,Sridhar Kotagiri,Elected,23-05-2019,In Office,First Term,Eluru,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,"Bachelor of Business Management Educated at Gitam College, Andhra University, Andhra Pradesh",49,22,0,280,0.761133603, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170014,Balashowry Vallabbhaneni,Elected,23-05-2019,In Office,Second Term,Machilipatnam,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,B.A.,54,16,0,291,0.801619433, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170009,Jayadev Galla,Elected,23-05-2019,In Office,Second Term,Guntur,Andhra Pradesh,Telugu Desam Party,Male,Graduate,Graduate,57,83,0,287,0.866396761, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170006,Suresh Nandigam,Elected,23-05-2019,In Office,First Term,Bapatla,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Matric,"Matric Educated at Zilaparishad School, Mandadam, Andhra Pradeshle",47,2,0,8,0.36437247, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170019,Magunta Srinivasulu Reddy,Elected,23-05-2019,In Office,Fourth Term,Ongole,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,"B.Com; Educated at V.R. College, Nellore, Andhra Pradesh",69,26,0,346,0.708502024, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170015,Pocha. Brahmananda Reddy,Elected,23-05-2019,In Office,First Term,Nandyal,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Post Graduate,"M.Sc. (Agriculture) Educated at Kanpur University, U.P.",65,22,0,250,0.700404858, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170010,Kuruva Gorantla Madhav,Elected,23-05-2019,In Office,First Term,Hindupur,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,Bachelor of Law Educated at S.K. University Anantapuram,54,35,0,282,0.712550607, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170011,Y.S. Avinash Reddy,Elected,23-05-2019,In Office,Second Term,Kadapa,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Post Graduate,"B.Tech, M.B.A.",38,1,0,325,0.417004049, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170018,Adala Prabhakara Reddy,Elected,23-05-2019,In Office,First Term,Nellore,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Inter/ Higher Secondary,Information Not Available,74,2,0,223,0.591093117, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170550,Maddila Gurumoorthy,Elected,19-07-2021,In Office,First Term,Tirupati,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Graduate,"Bachelor of Physiotherapy Educated at SVIMS Physiotherapy College, Tirupathi, A.P.",38,20,0,166,0.827067669, Data corresponds to the period from 01-06-2019 to 11-08-2023.,18.21223625,1.20941922,114.3205137,0.788702577,15.84,1.04,161.6,0.742416415,Lok Sabha
170007,N. Reddeppa,Elected,23-05-2019,In Office,First Term,Chittoor,Andhra Pradesh,Yuvajana Sramika Rythu Congress Party,Male,Post Graduate,"M.A., B.L. Educated at S.V. University, Tirupati and Andhra University, Vizag, Andhra Pradesh",71,21,0,297,0.825910931, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,34.72833333,1.04,255.685,0.742416415,Lok Sabha
170027,Tapir Gao,Elected,23-05-2019,In Office,Second Term,Arunachal East,Arunachal Pradesh,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Pol. Sc.) Educated at Rajiv Gandhi University, Arunachal Pradesh",58,37,0,79,0.927125506, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,37,N/A,79,0.927125506,Lok Sabha
170036,Kripanath Mallah,Elected,23-05-2019,In Office,First Term,Karimganj,Assam,Bharatiya Janata Party,Male,Graduate,"B.Sc. Educated at Karimganj College, Assam University",49,10,0,265,0.696356275, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170041,Rajdeep Roy,Elected,23-05-2019,In Office,First Term,Silchar,Assam,Bharatiya Janata Party,Male,Doctorate,"M.B.B.S, M.S., M.Ch (Orthopaedics, UK) Educated at Gauhati University and Ninewells Medical School (UK)",52,35,0,36,0.858299595, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170029,Horen Sing Bey,Elected,23-05-2019,In Office,First Term,Autonomous District,Assam,Bharatiya Janata Party,Male,Graduate,"B.Sc. Educated at Synod College, Shilong, Meghalaya",53,3,0,6,0.769230769, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170031,Badruddin Ajmal,Elected,23-05-2019,In Office,Third Term,Dhubri,Assam,All India United Democratic Front,Male,Post Graduate,"Fazil-e-Deoband (Masters in Islamic Theology and Arabic); Educated at Darul Uloom, Deoband, Uttar Pradesh",67,24,0,240,0.502024291, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170037,Naba Kumar Sarania (Hira),Elected,23-05-2019,In Office,Second Term,Kokrajhar,Assam,Independent,Male,Inter/ Higher Secondary,Higher Secondary,54,34,0,192,0.781376518, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170075,Chhedi Paswan,Elected,23-05-2019,In Office,Fourth Term,Sasaram,Bihar,Bharatiya Janata Party,Male,Post Graduate,M.A.,59,31,0,23,0.862348178, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170033,Queen Oja,Elected,23-05-2019,In Office,First Term,Gauhati,Assam,Bharatiya Janata Party,Female,Graduate,Bachelors Preparatory Programme Educated at K K Handique Open University,72,24,0,140,0.724696356, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170042,Pallab Lochan Das,Elected,23-05-2019,In Office,First Term,Tezpur,Assam,Bharatiya Janata Party,Male,Graduate,"B.Com. Educated at Guwahati Commerce College, Guwahati University",44,14,0,126,0.789473684, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170034,Topon Kumar Gogoi,Elected,23-05-2019,In Office,First Term,Jorhat,Assam,Bharatiya Janata Party,Male,Post Graduate,"M.A., LL.B. Educated at Dibrugarh University and Guwahati University, Assam",54,11,0,9,0.813765182, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,26.92307692,1.461538462,157.7692308,0.773902211,Lok Sabha
170548,Sunil Kumar,Elected,29-01-2021,In Office,First Term,Valmiki Nagar,Bihar,Janata Dal (United),Male,Graduate,"Graduate, M.J.K. College, Bettiah, West Champaran, Bihar",39,15,0,45,0.923566879, Data corresponds to the period from 01-06-2019 to 11-08-2023.,23.23866447,1.20941922,133.6967878,0.788702577,21.34285714,1.6,96.42857143,0.851323711,Lok Sabha
170077,Sunil Kumar Pintu,Elected,23-05-2019,In Office,First Term,Sitamarhi,Bihar,Janata Dal (United),Male,Graduate,"B.Sc. Educated at SRK Goenka College, Sitamarhi, Bihar",61,39,0,213,0.854251012, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170062,Ashok Kumar Yadav,Elected,23-05-2019,In Office,First Term,Madhubani,Bihar,Bharatiya Janata Party,Male,Doctorate,"M.A. Ph.D. Educated at Lalit Narayan Mithila University Darbhanga, Bihar and Aatma Ram Sanatan Dharm College, University of Delhi (South Campus), Delhi",53,12,0,23,0.963562753, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170056,Rampreet Mandal,Elected,23-05-2019,In Office,First Term,Jhanjharpur,Bihar,Janata Dal (United),Male,Matric,"10th Pass Educated at Kishan UCH Vidayalaya , Bathnha",67,20,0,35,0.890688259, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170043,Pradeep Kumar Singh,Elected,23-05-2019,In Office,Second Term,Araria,Bihar,Bharatiya Janata Party,Male,Matric,"Bihar School Examination Board, Patna",58,32,0,247,0.955465587, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170058,Dulal Chandra Goswami,Elected,23-05-2019,In Office,First Term,Katihar,Bihar,Janata Dal (United),Male,Graduate,"B.A. (Pol. Science), Educated at Sharda College, Shalmari, Katihar, Bihar",55,42,0,166,0.955465587, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170071,Santosh Kumar,Elected,23-05-2019,In Office,Second Term,Purnia,Bihar,Janata Dal (United),Male,Inter/ Higher Secondary,Intermediate,47,24,0,109,0.79757085, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170061,Dinesh Chandra Yadav,Elected,23-05-2019,In Office,Fourth Term,Madhepura,Bihar,Janata Dal (United),Male,Diploma Course,"D.C.E. (Civil), I.A.; Educated at Government Polytechnic, Saharsa and C.M. Science College, Madhipura, Bihar",72,31,0,105,0.834008097, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170050,Gopal Jee Thakur,Elected,23-05-2019,In Office,First Term,Darbhanga,Bihar,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Sociology) Educated at Lalit Narayan Mithila University, Darbhanga, Bihar",53,46,0,171,0.967611336, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170065,Ajay Nishad,Elected,23-05-2019,In Office,Second Term,Muzaffarpur,Bihar,Bharatiya Janata Party,Male,Graduate,Graduate,56,28,0,184,0.91902834, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170081,Veena Devi,Elected,23-05-2019,In Office,First Term,Vaishali,Bihar,Lok Jan Shakti Party,Female,Matric,Matriculate,56,23,0,98,0.955465587, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170078,Kavita Singh,Elected,23-05-2019,In Office,First Term,Siwan,Bihar,Janata Dal (United),Female,Post Graduate,Post Graduate,38,11,0,10,0.87854251, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
170053,Pashu Pati Kumar Paras,Elected,23-05-2019,In Office,First Term,Hajipur,Bihar,Lok Jan Shakti Party,Male,Graduate,"B.A. Pol. Sc. (Hons), B.Ed, Educated at Koshi College, Khagaria, Bihar and Teacher Training Maha Vidhayalaya, Bhagalpur, Bihar",71,1,0,3,0.631578947,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",24.43976303,0.294307337,77.08705717,0.788702577,22.2789916,0.461344538,57.34537815,0.851323711,Lok Sabha
170545,Prince Raj,Elected,24-10-2019,In Office,First Term,Samastipur,Bihar,Lok Jan Shakti Party,Male,Post Graduate,"BBA, MSc. (International Business), German Language Course",34,21,0,10,0.876190476, Data corresponds to the period from 01-06-2019 to 11-08-2023.,34.90920847,1.26564412,173.5313897,0.788702577,31.18403361,1.685714286,125.9991597,0.851323711,Lok Sabha
170059,Mahboob Ali Kaiser,Elected,23-05-2019,In Office,Second Term,Khagaria,Bihar,Lok Jan Shakti Party,Male,Graduate,Graduate,65,9,0,4,0.834008097, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,38.62184874,2.061344538,141.1168067,0.851323711,Lok Sabha
